ticker,gics_sub_industry,embedding_peers,benchmark_peers,random_peers,embedding_direct_rate,benchmark_direct_rate,random_direct_rate,embedding_jaccard,benchmark_jaccard,random_jaccard
TSN,Packaged Foods & Meats,UPS|MDLZ|KHC|FOX|NWS,KHC|HRL|MDLZ|MKC|CAG,WDC|AIG|JPM|DLR|IBM,0.0,0.0,0.0,0.06666666666666667,0.36666666666666664,0.0
TXN,Semiconductors,AVGO|FOX|NWS|J|PTC,NVDA|AMD|AVGO|INTC|ON,AXON|DLR|APD|DVN|RVTY,0.0,0.2,0.0,0.015384615384615385,0.055384615384615386,0.0
TXT,Aerospace & Defense,PH|NWS|FOX|PTC|TEL,RTX|BA|GD|NOC|GE,INTC|REGN|BMY|IDXX|CTVA,0.0,0.0,0.0,0.0,0.0,0.0
TYL,Application Software,CTSH|CRM|FOX|NWS|INTU,CDNS|TRMB|PTC|SNPS|FICO,IDXX|WFC|SBUX|XOM|AXON,0.0,0.0,0.2,0.13333333333333336,0.02857142857142857,0.025
V,Transaction & Payment Processing Services,FISV|INTU|GPN|FICO|XYZ,FIS|PYPL|CPAY|XYZ|JKHY,AVY|AAPL|COIN|UNP|APTV,0.2,0.0,0.0,0.073015873015873,0.13833333333333334,0.05
VRTX,Biotechnology,INCY|MRNA|BSX|BMY|MDT,ABBV|GILD|REGN|MRNA|INCY,DDOG|CTSH|NDAQ|A|D,0.2,0.2,0.0,0.0,0.0,0.0
VST,Electric Utilities,AES|NWS|FOX|GEV|CEG,EXC|CEG|EVRG|LNT|ES,HAS|MMM|PCAR|TGT|VRSK,0.0,0.0,0.0,0.16666666666666666,0.0,0.06666666666666667
VTRS,Pharmaceuticals,GEHC|ELV|KVUE|SOLV|FOX,ZTS|PFE|LLY|MRK|BMY,COF|XOM|LHX|ADSK|JKHY,0.0,0.2,0.0,0.0,0.16666666666666666,0.0
WAT,Life Sciences Tools & Services,BLK|ZBRA|SOLV|KLAC|XYL,TECH|A|IQV|TMO|DHR,AON|UNH|DXCM|BR|PPL,0.0,0.4,0.0,0.011764705882352941,0.03484848484848485,0.0
WDAY,Application Software,CTSH|PTC|EPAM|INTU|GEHC,ADBE|PLTR|ORCL|INTU|CRM,IP|INTU|AZO|FICO|VRSN,0.2,0.2,0.0,0.13333333333333333,0.08636363636363636,0.0
WDC,"Technology Hardware, Storage & Peripherals",SNDK|FOX|NWS|STX|HPE,NTAP|STX|HPQ|HPE|SNDK,BMY|TSN|CIEN|XYL|STLD,0.4,0.4,0.0,0.0,0.0,0.0
WEC,Electric Utilities,AES|AON|FOX|NWS|VLO,FE|EVRG|EXC|DUK|LNT,TKO|GPN|CTAS|PNC|VLTO,0.0,0.0,0.0,0.2,0.2,0.0
XYL,Industrial Machinery & Supplies & Components,VLTO|PNR|PH|AVGO|FOX,OTIS|FTV|IR|SNA|PNR,MKC|GEHC|GPN|HLT|JKHY,0.0,0.0,0.0,0.0,0.0,0.0
XYZ,Transaction & Payment Processing Services,NWS|FOX|CTSH|COIN|DASH,V|FISV|JKHY|GPN|MA,BA|INCY|PSA|TYL|FANG,0.0,0.0,0.0,0.0,0.0,0.0
ZBH,Health Care Equipment,MDT|BMY|BAX|HWM|VTRS,BAX|EW|DXCM|SYK|IDXX,TRGP|BLK|EVRG|MNST|CF,0.0,0.2,0.0,0.0,0.0,0.0
ZTS,Pharmaceuticals,ELV|IDXX|PFE|RSG|CAT,BMY|LLY|MRK|VTRS|PFE,WDAY|NOC|C|SO|ABBV,0.2,0.0,0.0,0.0,0.0,0.0
