ticker,date,gics_sub_industry,embedding_peers,benchmark_peers,embedding_peer_corr,benchmark_peer_corr,corr_diff
CRM,2015-06-30,Application Software,NTAP|ANET|ORCL|PSKY|CI,ORCL|TYL|ADBE|CDNS|WDAY,0.20355327028174683,0.4478597490607242,-0.24430647877897735
CTRA,2015-06-30,Oil & Gas Exploration & Production,DVN|KMI|VLO|COP|ATO,EOG|EQT|APA|FANG|DVN,0.6435703084924411,0.6968095238435695,-0.05323921535112841
D,2015-06-30,Multi-Utilities,CI|CRH|AMCR|TKO|NWS,NI|XEL|SRE|CNP|PNW,-0.23435032968193426,0.8591093695707417,-1.093459699252676
DD,2015-06-30,Specialty Chemicals,PSKY|BLK|BKR|APA|STE,LYB|ECL|ALB|PPG|SHW,0.766846480258439,0.7898092461661048,-0.022962765907665772
DHR,2015-06-30,Life Sciences Tools & Services,ROP|AVGO|EVRG|AMCR|DIS,WAT|MTD|TMO|IQV|A,0.7337387051791435,0.754895693795867,-0.021156988616723438
DOV,2015-06-30,Industrial Machinery & Supplies & Components,PNC|ROP|APTV|SNA|LDOS,SNA|XYL|IEX|PH|GWW,0.3874204464470319,0.6801863866530696,-0.29276594020603774
DTE,2015-06-30,Multi-Utilities,ETR|WM|BLDR|MMM|LYB,PNW|ED|D|NEE|CNP,0.12582749539517674,0.9211972620324531,-0.7953697666372763
DUK,2015-06-30,Electric Utilities,FE|NRG|BG|EVRG|APO,EVRG|EXC|ES|AEP|EIX,0.6411563500800725,0.9076917262614679,-0.26653537618139533
DVN,2015-06-30,Oil & Gas Exploration & Production,KMI|COP|VLO|LYB|PSX,EQT|FANG|TPL|OXY|COP,0.7454798200132207,0.9109542069133816,-0.16547438690016092
DXCM,2015-06-30,Health Care Equipment,PODD|BIIB|REGN|BMY|VZ,MDT|ISRG|IDXX|RMD|BDX,0.6262804255918701,0.5862424206483479,0.040038004943522276
ECL,2015-06-30,Specialty Chemicals,ROP|JBL|AON|ZTS|MNST,ALB|LYB|IFF|SHW|PPG,0.5261856180147437,0.8314743852887493,-0.30528876727400556
ED,2015-06-30,Multi-Utilities,PEG|AEE|FE|GNRC|PAYX,PCG|DTE|NEE|D|NI,0.7689936868980026,0.7989582442661585,-0.029964557368155842
EIX,2015-06-30,Electric Utilities,ED|PCG|EQIX|WMB|MMM,LNT|ETR|ES|AEP|SO,0.6623581300775175,0.9417543064673007,-0.2793961763897832
EOG,2015-06-30,Oil & Gas Exploration & Production,DVN|ADP|COP|VLO|APD,TPL|APA|COP|OXY|FANG,0.734302644172318,0.8400278547970342,-0.10572521062471618
EQT,2015-06-30,Oil & Gas Exploration & Production,L|FCX|CB|ACN|D,APA|OXY|TPL|EOG|FANG,0.23393129305100138,0.56169499056119,-0.32776369751018863
ES,2015-06-30,Electric Utilities,NRG|MNST|ARE|MSI|BXP,PEG|DUK|EVRG|PPL|SO,0.4598637098447549,0.8778521281774752,-0.41798841833272027
ETR,2015-06-30,Electric Utilities,LYB|KMI|WM|PNC|DVN,WEC|EVRG|AEP|ES|FE,0.021226876447534314,0.8604051968337904,-0.8391783203862561
EVRG,2015-06-30,Electric Utilities,PSKY|BLK|BKR|APA|STE,DUK|FE|PEG|SO|EIX,0.077440810127434,0.8997115438006551,-0.8222707336732211
EW,2015-06-30,Health Care Equipment,PSA|CRL|BLDR|TPL|TKO,RVTY|DXCM|RMD|BDX|ABT,0.28980261086200376,0.7262074851139955,-0.4364048742519917
EXC,2015-06-30,Electric Utilities,PPL|REGN|CRL|ZBRA|LNT,LNT|ES|PPL|SO|EIX,0.5913279133162221,0.6779252811309628,-0.0865973678147407
EXPE,2015-06-30,"Hotels, Resorts & Cruise Lines",AIG|BLDR|ICE|LHX|SNA,BKNG|CCL|MAR|RCL|HLT,0.51707309764964,0.49816176414637653,0.018911333503263517
FANG,2015-06-30,Oil & Gas Exploration & Production,COST|SPGI|ALB|ECL|EQT,COP|APA|DVN|TPL|OXY,0.7744523974537537,0.855782180906677,-0.0813297834529233
FDS,2015-06-30,Financial Exchanges & Data,DHR|ARES|KKR|BX|PFG,CBOE|MSCI|SPGI|ICE|CME,0.6108047110740986,0.6744773417398648,-0.06367263066576623
FE,2015-06-30,Electric Utilities,AES|PSKY|LIN|APO|CI,EIX|AEP|ES|EVRG|WEC,0.17626456876753938,0.8989272381006077,-0.7226626693330683
FICO,2015-06-30,Application Software,CRM|AIZ|GEN|BR|VRSK,TRMB|CDNS|CRM|SNPS|ADBE,0.7431597958679995,0.43398708194465413,0.3091727139233454
FIS,2015-06-30,Transaction & Payment Processing Services,V|IT|CPAY|SPGI|ARES,JKHY|CPAY|MA|FISV|V,0.454475269696661,0.68484664872381,-0.23037137902714894
FISV,2015-06-30,Transaction & Payment Processing Services,XYL|IDXX|COST|FIS|CPAY,JKHY|FIS|MA|V|GPN,0.6283143601691612,0.7526803834591589,-0.12436602328999768
FSLR,2015-06-30,Semiconductors,SMCI|APA|AMCR|TPL|NWS,INTC|AVGO|QCOM|MPWR|ADI,0.5801837979867923,0.4090071091922183,0.17117668879457404
GD,2015-06-30,Aerospace & Defense,TXT|APA|NXPI|AVGO|NWS,TXT|GE|LMT|NOC|LHX,0.5510996185618585,0.8967376293777806,-0.34563801081592205
GE,2015-06-30,Aerospace & Defense,GOOG|GOOGL|BLK|BKR|BG,BA|LHX|TDG|TXT|GD,0.6482688773344937,0.6212147407395795,0.02705413659491418
GILD,2015-06-30,Biotechnology,LLY|ABBV|PFE|IQV|GOOG,INCY|BIIB|REGN|VRTX|AMGN,0.491383349279276,0.7413498811681142,-0.24996653188883816
GIS,2015-06-30,Packaged Foods & Meats,SJM|MKC|BBY|RL|MDLZ,MDLZ|HSY|MKC|CPB|CAG,0.7068940640230031,0.7916691038413196,-0.08477503981831647
GPN,2015-06-30,Transaction & Payment Processing Services,JBL|ACN|PRU|TYL|WDAY,JKHY|MA|FISV|V|FIS,0.6763410315158579,0.5243347861761921,0.15200624533966578
GWW,2015-06-30,Industrial Machinery & Supplies & Components,TSCO|AFL|WDC|ADM|JBHT,PH|PNR|ITW|HUBB|SWK,0.15288105538679012,0.5804559247762713,-0.4275748693894812
HIG,2015-06-30,Property & Casualty Insurance,TRV|APTV|FIX|BALL|RSG,CB|PGR|WRB|CINF|ALL,0.7151101574451548,0.6524544768700197,0.06265568057513515
HII,2015-06-30,Aerospace & Defense,NOC|GD|CTSH|NTRS|RJF,LHX|LMT|BA|GD|NOC,0.7632441355530601,0.776744759835024,-0.013500624281963858
HLT,2015-06-30,"Hotels, Resorts & Cruise Lines",MGM|TT|ACN|NWS|STE,BKNG|NCLH|MAR|RCL|EXPE,0.3492541943538539,0.7289423804784358,-0.37968818612458194
HRL,2015-06-30,Packaged Foods & Meats,NXPI|AVGO|APO|APA|GOOGL,CPB|TSN|CAG|MKC|SJM,0.2795497635204669,0.8868968581913533,-0.6073470946708864
HSY,2015-06-30,Packaged Foods & Meats,DIS|AVGO|NXPI|NWS|APO,MDLZ|HRL|CAG|GIS|TSN,0.4788644057112304,0.814864554145136,-0.33600014843390563
HUBB,2015-06-30,Industrial Machinery & Supplies & Components,GIS|FAST|IFF|EPAM|MKC,SWK|GWW|PNR|DOV|IEX,0.4391360598411592,0.7979896650937119,-0.3588536052525527
ICE,2015-06-30,Financial Exchanges & Data,IVZ|BR|PNC|MSCI|MTD,NDAQ|MCO|CBOE|SPGI|MSCI,0.7704651813610446,0.7727317296745099,-0.0022665483134652886
IDXX,2015-06-30,Health Care Equipment,PSKY|APA|APO|NXPI|AVGO,RVTY|EW|DXCM|ABT|ZBH,0.03329707400029621,0.2600211575556541,-0.22672408355535786
IEX,2015-06-30,Industrial Machinery & Supplies & Components,XYL|IDXX|APD|BKR|LIN,SNA|HUBB|PH|NDSN|DOV,0.6458517002525255,0.9474303574749932,-0.3015786572224677
IFF,2015-06-30,Specialty Chemicals,ULTA|APA|SW|LIN|AMCR,DD|PPG|ECL|LYB|ALB,0.7599512454549939,0.8726711874806723,-0.11271994202567837
INCY,2015-06-30,Biotechnology,REGN|EQIX|CRL|GILD|EW,ABBV|REGN|GILD|AMGN|BIIB,0.752066506013583,0.5383849371462875,0.2136815688672955
INTC,2015-06-30,Semiconductors,ROP|CDW|GOOGL|STE|NXPI,MPWR|TXN|AVGO|NVDA|MCHP,0.31906536749924097,0.6159439851226842,-0.29687861762344325
INTU,2015-06-30,Application Software,JBL|PFG|GE|NXPI|AVGO,PTC|FICO|WDAY|TYL|CRM,0.27687809078499365,0.5858595209009082,-0.30898143011591456
IQV,2015-06-30,Life Sciences Tools & Services,ACN|GOOGL|BLK|NXPI|NWS,TMO|WAT|TECH|DHR|A,0.5230567895120849,0.8162673879473368,-0.2932105984352519
ISRG,2015-06-30,Health Care Equipment,BSX|IQV|ULTA|NWS|AMCR,RVTY|MDT|DXCM|SYK|BDX,0.3278595815133965,0.12102735849667652,0.20683222301672
ITW,2015-06-30,Industrial Machinery & Supplies & Components,PTC|SNA|MSI|ACN|ZBRA,DOV|PNR|SWK|HUBB|IEX,0.6815096647626377,0.6995550292374566,-0.01804536447481886
IVZ,2015-06-30,Asset Management & Custody Banks,EPAM|KKR|APA|AMCR|SW,TROW|NTRS|ARES|BLK|BX,0.6192524237413999,0.663283292710273,-0.044030868968873094
JCI,2015-06-30,Building Products,PANW|AES|FTNT|SWKS|ALLE,MAS|AOS|LII|ALLE|TT,0.34168905971866365,0.46153453987957965,-0.11984548016091601
JKHY,2015-06-30,Transaction & Payment Processing Services,BR|PFG|PNC|BX|ALL,FIS|CPAY|MA|V|FISV,0.7384948352323744,0.7283009238485123,0.010193911383862053
JNJ,2015-06-30,Pharmaceuticals,NVDA|ACN|DIS|TKO|APA,PFE|MRK|LLY|BMY|ZTS,0.5280404924390267,0.7220032405678529,-0.1939627481288262
JPM,2015-06-30,Diversified Banks,BAC|BX|GS|RJF|V,BAC|WFC|C|PNC|USB,0.880177611350169,0.8813829258388943,-0.0012053144887252953
KKR,2015-06-30,Asset Management & Custody Banks,ARES|BX|NWS|AVGO|APO,BEN|IVZ|APO|AMP|NTRS,0.6843257429079904,0.7057040137775039,-0.021378270869513494
LHX,2015-06-30,Aerospace & Defense,PEP|ROP|EBAY|INTC|APD,LMT|TXT|TDG|RTX|GD,0.608312266142107,0.5628450254389776,0.04546724070312935
LII,2015-06-30,Building Products,CMI|SWKS|JCI|TT|AES,BLDR|JCI|AOS|ALLE|TT,0.21408621303257852,0.3950854573113381,-0.18099924427875957
LLY,2015-06-30,Pharmaceuticals,PFE|IQV|TECH|EPAM|HPQ,BMY|JNJ|PFE|VTRS|ZTS,0.549557827302494,0.5516959978400267,-0.0021381705375326243
LMT,2015-06-30,Aerospace & Defense,ACN|GE|CDW|CI|TPL,NOC|TDG|GE|AXON|HII,0.5851625357904541,0.7666067669431329,-0.18144423115267883
LNT,2015-06-30,Electric Utilities,FE|WEC|ORLY|AES|NRG,WEC|DUK|EXC|ES|EVRG,0.8220551109765666,0.9555343630486922,-0.13347925207212563
LYB,2015-06-30,Specialty Chemicals,BKR|STE|APA|APO|AVGO,DD|PPG|SHW|IFF|ECL,0.781703097233464,0.6317670758523034,0.14993602138116058
MA,2015-06-30,Transaction & Payment Processing Services,NTRS|C|BR|V|POOL,FIS|JKHY|V|CPAY|GPN,0.8471594271471937,0.8808564813760625,-0.03369705422886882
MAR,2015-06-30,"Hotels, Resorts & Cruise Lines",HST|AES|LVS|BKNG|FSLR,HLT|CCL|BKNG|RCL|EXPE,0.6262848484296336,0.7492650299109325,-0.12298018148129886
MAS,2015-06-30,Building Products,BALL|AES|EMR|PEP|GE,BLDR|TT|JCI|LII|AOS,0.466973985971282,0.15523597709887013,0.3117380088724119
MCHP,2015-06-30,Semiconductors,SNPS|INTC|EPAM|PTC|TDG,FSLR|SWKS|TXN|NVDA|AMD,0.20615276302833563,0.7106441787308447,-0.5044914157025091
MCO,2015-06-30,Financial Exchanges & Data,AMAT|NXPI|AVGO|LIN|BG,FDS|NDAQ|CME|SPGI|ICE,0.4630789037418397,0.8099468760689552,-0.3468679723271155
MDLZ,2015-06-30,Packaged Foods & Meats,SJM|AMCR|LIN|GOOG|EVRG,MKC|CAG|CPB|TSN|HRL,0.2546022977445942,0.6771059878972325,-0.42250369015263833
MDT,2015-06-30,Health Care Equipment,HSIC|IFF|PFE|NXPI|APA,RMD|ISRG|DXCM|ABT|PODD,0.7972896087562324,0.6283030426035306,0.1689865661527018
MKC,2015-06-30,Packaged Foods & Meats,PSKY|BKR|APA|DIS|BG,GIS|CPB|MDLZ|TSN|HRL,0.6587824506848476,0.6480318832627245,0.010750567422123103
MPWR,2015-06-30,Semiconductors,ON|SWKS|ADI|MKC|BBY,AMD|ADI|MU|NVDA|FSLR,0.8174602041180877,0.6894343843984885,0.12802581971959925
MRK,2015-06-30,Pharmaceuticals,GILD|PFE|ZTS|IQV|ARES,VTRS|BMY|ZTS|LLY|JNJ,0.7596930944163457,0.6209045653586325,0.13878852905771322
MSCI,2015-06-30,Financial Exchanges & Data,EPAM|KKR|BR|ARES|VRSK,NDAQ|CBOE|FDS|CME|MCO,0.6706975985546845,0.7806372956010159,-0.10993969704633144
MTD,2015-06-30,Life Sciences Tools & Services,EPAM|CTSH|IQV|TEL|BR,TECH|WAT|A|DHR|CRL,0.7672770229424244,0.7962535594096659,-0.02897653646724152
MU,2015-06-30,Semiconductors,AMD|CDNS|AMAT|TXN|BLDR,AVGO|ADI|FSLR|NVDA|QCOM,0.4087885921942472,0.7059483322564835,-0.2971597400622363
NCLH,2015-06-30,"Hotels, Resorts & Cruise Lines",RCL|ACN|CPAY|MGM|CCL,RCL|HLT|CCL|MAR|BKNG,0.7798833052919284,0.7942672711145072,-0.014383965822578837
NDAQ,2015-06-30,Financial Exchanges & Data,ROP|BG|BKR|NWS|NXPI,CBOE|CME|SPGI|ICE|MCO,0.35630184729981135,0.7359780478566446,-0.3796762005568332
NDSN,2015-06-30,Industrial Machinery & Supplies & Components,CTSH|ACN|TYL|TT|APTV,PH|ITW|IEX|GWW|DOV,0.608005362848383,0.7677345587707545,-0.15972919592237145
NEE,2015-06-30,Multi-Utilities,NRG|ES|AES|LNT|NDAQ,XEL|PCG|DTE|CNP|ED,0.8202916353567657,0.9276053382090684,-0.10731370285230268
NI,2015-06-30,Multi-Utilities,IVZ|TPR|ZBH|NTRS|OKE,DTE|AEE|ED|NEE|XEL,-0.0319904734106479,0.4162727247942332,-0.44826319820488114
NOC,2015-06-30,Aerospace & Defense,HII|FTNT|AXON|PANW|LMT,LMT|TDG|GD|TXT|GE,0.37576756075712137,0.7483413758809492,-0.3725738151238278
NTRS,2015-06-30,Asset Management & Custody Banks,PNC|BAC|PRU|RJF|PFG,APO|ARES|BLK|BX|AMP,0.8565617567824092,0.8190896164123332,0.03747214037007596
NVDA,2015-06-30,Semiconductors,NWS|PSKY|APA|APO|NXPI,AMD|ON|TXN|QCOM|ADI,0.531605918755905,0.7238126974314714,-0.19220677867556635
NXPI,2015-06-30,Semiconductors,PSKY|BLK|BKR|APA|STE,AVGO|NVDA|MPWR|ADI|FSLR,0.5331351873767851,0.711217707526738,-0.17808252014995285
ON,2015-06-30,Semiconductors,SWKS|ADI|ADSK|MPWR|JBL,ADI|AMD|TXN|AVGO|MCHP,0.8283779122910675,0.7172445333808042,0.11113337891026331
ORCL,2015-06-30,Application Software,ANET|ARES|TYL|APO|NXPI,ADBE|CRM|INTU|SNPS|TYL,0.3345731181932891,0.724332092585171,-0.38975897439188184
OXY,2015-06-30,Oil & Gas Exploration & Production,DVN|PSX|COP|KMI|VLO,FANG|CTRA|TPL|EOG|APA,0.752184712266528,0.8946299256597456,-0.14244521339321758
PCG,2015-06-30,Multi-Utilities,SRE|PEG|EBAY|HPQ|LHX,D|SRE|AEE|NI|NEE,0.4343054914249833,0.8877117887539832,-0.45340629732899984
PEG,2015-06-30,Electric Utilities,PRU|NXPI|APA|PSKY|STE,EVRG|EXC|ES|PPL|EIX,0.10886925746468394,0.9230019588204931,-0.8141327013558092
PFE,2015-06-30,Pharmaceuticals,IQV|LLY|NWS|AMCR|EVRG,JNJ|BMY|VTRS|LLY|ZTS,0.6293301205063766,0.4347713566495233,0.19455876385685328
PGR,2015-06-30,Property & Casualty Insurance,AON|WRB|RL|CB|APTV,CB|ACGL|WRB|CINF|HIG,0.4074275827172952,0.4162046341241331,-0.008777051406837932
PH,2015-06-30,Industrial Machinery & Supplies & Components,PSX|NXPI|NWS|AMCR|BKR,PNR|XYL|DOV|NDSN|SNA,0.6988836499303002,0.828673090247447,-0.1297894403171468
PNC,2015-06-30,Diversified Banks,TKO|AVGO|APA|PSKY|NXPI,C|JPM|USB|BAC|TFC,0.43867581691854407,0.9343315974213762,-0.4956557805028321
PNR,2015-06-30,Industrial Machinery & Supplies & Components,XYL|AOS|AON|IEX|APD,IEX|XYL|PH|DOV|ITW,0.7188644705916418,0.8417628568585728,-0.12289838626693095
PNW,2015-06-30,Multi-Utilities,AEP|AES|BBY|SRE|AWK,ED|NEE|CNP|PCG|D,0.8685835074580307,0.9045706721843574,-0.03598716472632668
PODD,2015-06-30,Health Care Equipment,BSX|APH|GRMN|ISRG|DXCM,ZBH|BSX|IDXX|BAX|STE,0.44877180161734626,0.6674809735890399,-0.21870917197169365
PPG,2015-06-30,Specialty Chemicals,INTC|TPR|GLW|PTC|AMAT,SHW|LYB|DD|IFF|ECL,0.5159047533590199,0.8528731399524765,-0.3369683865934566
PPL,2015-06-30,Electric Utilities,EXC|LNT|PEG|DLR|CRH,SO|ETR|AEP|PEG|EVRG,0.7024171541513399,0.8909116820199038,-0.1884945278685639
PTC,2015-06-30,Application Software,AVGO|PSKY|GOOG|EVRG|NWS,WDAY|TRMB|ADSK|CRM|ADBE,-0.1163131378661998,-0.030273363778046226,-0.08603977408815358
QCOM,2015-06-30,Semiconductors,CCI|NWSA|MSI|BXP|INTC,NVDA|ON|MU|MCHP|INTC,0.044455166569715765,0.3595015228802065,-0.3150463563104907
RCL,2015-06-30,"Hotels, Resorts & Cruise Lines",NCLH|CPAY|CHRW|ACN|IQV,MAR|HLT|CCL|EXPE|NCLH,0.8107298770798477,0.899920694917336,-0.08919081783748828
REGN,2015-06-30,Biotechnology,CRL|BIIB|EQIX|BLDR|INCY,GILD|VRTX|AMGN|INCY|BIIB,0.6821999292648485,0.7164324903011305,-0.03423256103628203
RMD,2015-06-30,Health Care Equipment,ARE|IQV|KKR|TT|ACN,BSX|DXCM|IDXX|ABT|MDT,0.18816029162584197,0.48577726472958704,-0.2976169731037451
RTX,2015-06-30,Aerospace & Defense,TXT|BG|APO|NXPI|APA,GE|HII|LHX|GD|TDG,0.2986497846657166,0.5686669062318314,-0.27001712156611474
RVTY,2015-06-30,Health Care Equipment,MCK|A|ZTS|AON|NWS,ISRG|ZBH|ABT|DXCM|STE,0.6424904609005957,0.4774336448929197,0.16505681600767602
SHW,2015-06-30,Specialty Chemicals,WTW|AVY|MMM|NEM|DECK,LYB|DD|ECL|IFF|PPG,0.267207353678791,0.3708714465857356,-0.10366409290694462
SJM,2015-06-30,Packaged Foods & Meats,PSKY|SW|STE|BLK|TKO,TSN|CAG|GIS|MKC|HSY,0.3609118873667438,0.8101055820144096,-0.44919369464766584
SNA,2015-06-30,Industrial Machinery & Supplies & Components,RL|AMCR|LIN|BG|AVGO,PNR|GWW|DOV|XYL|NDSN,0.6817122855169095,0.7064411144016792,-0.024728828884769682
SNPS,2015-06-30,Application Software,INTC|MCHP|CDW|EPAM|TXN,CDNS|CRM|ORCL|TYL|WDAY,0.3645847341021998,0.6826956262242072,-0.3181108921220074
SO,2015-06-30,Electric Utilities,LLY|INTC|ALB|FE|TPR,PEG|PPL|ES|WEC|DUK,0.5027829887643721,0.89838908883584,-0.3956061000714679
SPGI,2015-06-30,Financial Exchanges & Data,BKR|TPL|APO|STE|AVGO,ICE|NDAQ|MCO|CME|FDS,0.5120850268934779,0.6601479095572214,-0.14806288266374346
SRE,2015-06-30,Multi-Utilities,AES|BBY|ROP|FE|TEL,NI|D|PNW|DTE|CMS,0.643271202501024,0.7889493075753586,-0.14567810507433465
STE,2015-06-30,Health Care Equipment,PSKY|BLK|BKR|APA|SW,ZBH|ABT|ISRG|MDT|RVTY,0.35278802992969216,0.6189396187299968,-0.26615158880030465
STT,2015-06-30,Asset Management & Custody Banks,ROP|ARE|ARES|KKR|BXP,KKR|ARES|NTRS|BX|BLK,0.37312708004468526,0.6709810487749983,-0.29785396873031306
SWK,2015-06-30,Industrial Machinery & Supplies & Components,WM|TRV|MRSH|WTW|MS,GWW|PH|HUBB|ITW|SNA,0.5435712027151335,0.6455040991969057,-0.10193289648177217
SWKS,2015-06-30,Semiconductors,INTC|CDW|NXPI|SW|STE,AVGO|NVDA|QCOM|TXN|MPWR,0.7635439891418939,0.875373116815144,-0.11182912767325004
SYK,2015-06-30,Health Care Equipment,BSX|ISRG|WST|JBL|HAS,BSX|ISRG|IDXX|ABT|RVTY,0.2222934342803809,0.037401302501236085,0.18489213177914482
TDG,2015-06-30,Aerospace & Defense,INTC|LIN|BKR|AMCR|CRH,GD|RTX|HII|LMT|AXON,0.4719317667007391,0.5561815236844724,-0.08424975698373327
TECH,2015-06-30,Life Sciences Tools & Services,IQV|ROP|LLY|EVRG|AVGO,WAT|DHR|MTD|A|IQV,0.2804724013644361,0.540701448993484,-0.26022904762904797
TFC,2015-06-30,Diversified Banks,BR|DHR|PNC|BAC|TECH,USB|PNC|BAC|WFC|JPM,0.7886936926462027,0.8075309084819209,-0.01883721583571818
TMO,2015-06-30,Life Sciences Tools & Services,EMR|XYL|ZTS|PFE|AON,TECH|IQV|MTD|DHR|WAT,0.7606643881792456,0.8216338360046433,-0.060969447825397705
TPL,2015-06-30,Oil & Gas Exploration & Production,PSKY|BLK|BKR|APA|STE,OXY|EQT|COP|FANG|DVN,0.43608109610777973,0.15284756848755957,0.28323352762022014
TRMB,2015-06-30,Application Software,PTC|J|DIS|TPL|AMCR,ADSK|ADBE|CDNS|INTU|WDAY,0.37285324616043564,0.43216396588752254,-0.0593107197270869
TROW,2015-06-30,Asset Management & Custody Banks,DIS|NWS|APO|NXPI|CI,APO|NTRS|IVZ|BLK|BEN,0.45279340712404437,0.8576238157859335,-0.40483040866188913
TRV,2015-06-30,Property & Casualty Insurance,PCAR|VRSK|APTV|TRMB|BXP,CB|WRB|CINF|HIG|ACGL,0.3928799017843754,0.723123112034798,-0.3302432102504226
TSN,2015-06-30,Packaged Foods & Meats,ADM|EPAM|CPB|BKR|NWS,HSY|CPB|MKC|GIS|HRL,0.6915564482183079,0.8492430947322765,-0.1576866465139687
TT,2015-06-30,Building Products,ACN|IQV|LIN|BG|AMCR,JCI|ALLE|BLDR|MAS|AOS,0.02071203498464421,0.048704517214703785,-0.027992482230059575
TXN,2015-06-30,Semiconductors,SNPS|INTC|CDW|AMAT|PTC,SWKS|AMD|ADI|NXPI|INTC,0.5513080711911424,0.7897197943134411,-0.23841172312229864
TXT,2015-06-30,Aerospace & Defense,CRH|APA|APO|STE|AMCR,AXON|BA|LMT|GD|GE,0.7340105538013191,0.5815264071049288,0.15248414669639032
TYL,2015-06-30,Application Software,CI|TKO|AMCR|LIN|APA,FICO|INTU|ADBE|CDNS|ORCL,0.5379497739487445,0.544164305007366,-0.006214531058621464
USB,2015-06-30,Diversified Banks,IT|TRGP|PWR|CAG|CPAY,PNC|JPM|TFC|WFC|C,0.14009479832383034,0.7568304512548777,-0.6167356529310474
V,2015-06-30,Transaction & Payment Processing Services,FIS|CTSH|KKR|ACN|ARES,FISV|MA|CPAY|GPN|JKHY,0.49975671072632966,0.5838401916758668,-0.0840834809495371
VRTX,2015-06-30,Biotechnology,BR|IQV|BKR|SW|PSKY,INCY|GILD|ABBV|AMGN|REGN,0.26733900638789043,0.567219469931721,-0.2998804635438306
VTRS,2015-06-30,Pharmaceuticals,PSKY|BLK|BKR|APA|STE,ZTS|MRK|JNJ|BMY|PFE,0.3226011170356954,0.44180699248915617,-0.11920587545346079
WAT,2015-06-30,Life Sciences Tools & Services,PTC|IDXX|PNR|TRMB|ZBRA,TECH|A|TMO|DHR|IQV,0.5819224488122863,0.8403275852931933,-0.258405136480907
WDAY,2015-06-30,Application Software,NOW|PSKY|GOOG|AMCR|GOOGL,FICO|CDNS|INTU|CRM|PTC,0.3408784335171322,0.5479099958027532,-0.20703156228562103
WEC,2015-06-30,Electric Utilities,LNT|FE|AES|XEL|NRG,DUK|LNT|EIX|ETR|SO,0.8558813997895776,0.9141089212458836,-0.05822752145630605
WFC,2015-06-30,Diversified Banks,BAC|BK|BX|JPM|GS,USB|PNC|BAC|JPM|TFC,0.8901234802441121,0.9264696280669227,-0.03634614782281054
WRB,2015-06-30,Property & Casualty Insurance,PGR|XYL|AMCR|STE|APA,ACGL|PGR|CINF|ALL|CB,0.0038764865816580613,0.761873569841296,-0.7579970832596379
XEL,2015-06-30,Multi-Utilities,WEC|LNT|CHD|FAST|SWKS,CMS|NI|ED|CNP|DTE,0.6368079468719873,0.9228979746188112,-0.2860900277468239
XYL,2015-06-30,Industrial Machinery & Supplies & Components,AON|BKR|AMCR|BLK|NWS,GWW|NDSN|HUBB|SWK|PNR,0.664674843807031,0.7213580315525426,-0.05668318774551162
ZBH,2015-06-30,Health Care Equipment,TPR|CTSH|FE|PSKY|DD,DXCM|ABT|PODD|BSX|BDX,0.3989857177167006,0.44435237978440195,-0.04536666206770135
ZTS,2015-06-30,Pharmaceuticals,AON|PFE|XYL|NWS|APA,LLY|BMY|PFE|MRK|VTRS,0.13646585792696264,0.19201588215702847,-0.05555002423006583
A,2019-06-28,Life Sciences Tools & Services,BMY|BG|BLK|CRH|APO,TECH|CRL|DHR|WAT|MTD,0.5810899057449109,0.7131809760557262,-0.13209107031081524
AAPL,2019-06-28,"Technology Hardware, Storage & Peripherals",LOW|HAS|ISRG|EBAY|ULTA,HPQ|SMCI|NTAP|STX|WDC,0.41776770533012525,0.5707263342966361,-0.15295862896651086
ABBV,2019-06-28,Biotechnology,GILD|ABT|PFE|BDX|CHD,VRTX|REGN|GILD|INCY|AMGN,0.4495295092984909,0.5121255976789612,-0.06259608838047026
ABT,2019-06-28,Health Care Equipment,ABBV|BDX|CHD|ADM|STZ,STE|SYK|BAX|RVTY|PODD,0.23571709162028534,0.5536575395800645,-0.31794044795977916
ACGL,2019-06-28,Property & Casualty Insurance,MRSH|BKR|AIG|TRV|XYL,WRB|HIG|CB|ALL|TRV,0.300673325188377,0.45326167943826223,-0.1525883542498852
ADBE,2019-06-28,Application Software,EA|AXON|HAS|ORCL|GDDY,WDAY|TYL|SNPS|INTU|TRMB,0.526205206413204,0.9059958245310996,-0.3797906181178956
ADI,2019-06-28,Semiconductors,CDW|ADSK|JCI|PSKY|CRH,SWKS|INTC|NXPI|QCOM|MU,0.5117088934290719,0.8537219024312855,-0.34201300900221365
ADSK,2019-06-28,Application Software,JBL|PTC|EPAM|ITW|TKO,FICO|WDAY|CDNS|ADBE|TRMB,0.6737392779296416,0.8463423281709523,-0.17260305024131073
AEE,2019-06-28,Multi-Utilities,ED|FE|BK|OKE|AME,SRE|PCG|ED|CNP|PNW,0.30291592373004306,0.7350190245745394,-0.4321031008444963
AEP,2019-06-28,Electric Utilities,AES|EQR|LLY|ECL|CHTR,SO|PPL|FE|ES|WEC,0.5349977852533674,0.8978083183807618,-0.3628105331273944
ALB,2019-06-28,Specialty Chemicals,APA|GOOG|CRH|NWS|APO,LYB|PPG|DD|IFF|ECL,0.3085583974867642,0.6060011355641113,-0.29744273807734706
ALL,2019-06-28,Property & Casualty Insurance,WRB|TRV|DVA|PGR|IRM,ACGL|HIG|CB|WRB|CINF,0.6972833632375657,0.86823966031014,-0.17095629707257431
