ticker,gics_sub_industry,embedding_peers,benchmark_peers,random_peers,embedding_direct_rate,benchmark_direct_rate,random_direct_rate,embedding_jaccard,benchmark_jaccard,random_jaccard
PLTR,Application Software,COIN|XYZ|INTU|ADSK|EPAM,APP|TRMB|CDNS|TYL|PTC,IQV|EXPE|EBAY|FTV|TYL,0.0,0.0,0.0,0.0,0.0,0.0
PNR,Industrial Machinery & Supplies & Components,F|IEX|SW|IP|WTW,OTIS|HUBB|PH|XYL|SNA,TSN|EFX|XOM|SNDK|DIS,0.0,0.0,0.0,0.0,0.0,0.0
PODD,Health Care Equipment,BMY|CSX|MSCI|GEHC|CTVA,BAX|ABT|RVTY|BDX|EW,AMT|IP|IR|MU|BKNG,0.0,0.0,0.0,0.0,0.13333333333333333,0.0
PPL,Electric Utilities,D|ZBH|GILD|NWS|CEG,WEC|SO|DUK|LNT|EIX,TSN|WEC|STZ|MO|PM,0.0,0.2,0.0,0.04,0.2,0.10666666666666666
PTC,Application Software,ROP|GEN|GDDY|TYL|J,ORCL|TRMB|CRM|FICO|ADBE,WMB|FTV|KMB|HRL|ICE,0.0,0.4,0.0,0.17579365079365078,0.05176470588235295,0.0
PYPL,Transaction & Payment Processing Services,EXPE|RTX|FIS|CMI|GE,V|JKHY|CPAY|FIS|GPN,KHC|TRMB|FICO|PKG|IP,0.0,0.2,0.0,0.04,0.07333333333333333,0.04
QCOM,Semiconductors,ECL|IEX|KEYS|ETN|ICE,NVDA|MPWR|AMD|SWKS|AVGO,DOW|HPE|NCLH|PODD|TER,0.0,0.2,0.0,0.0,0.05636363636363637,0.0
RCL,"Hotels, Resorts & Cruise Lines",COST|CCL|LUV|FFIV|TYL,NCLH|EXPE|HLT|CCL|MAR,NXPI|AMT|KO|DE|SO,0.2,0.4,0.0,0.05357142857142857,0.18190476190476187,0.0
REGN,Biotechnology,DE|HAL|GS|GM|APD,GILD|MRNA|ABBV|VRTX|INCY,WDC|NKE|ANET|LNT|GRMN,0.0,0.0,0.0,0.0,0.0,0.0
RTX,Aerospace & Defense,PYPL|CMI|EXPE|NSC|FIS,TDG|TXT|LHX|HWM|BA,TPL|MO|DELL|FFIV|AON,0.0,0.2,0.0,0.0,0.141991341991342,0.0
RVTY,Health Care Equipment,JCI|MCO|APH|BSX|BDX,BSX|BAX|IDXX|EW|PODD,PKG|CAH|VLTO|UNP|TXN,0.0,0.0,0.0,0.05,0.05,0.0
SJM,Packaged Foods & Meats,MCO|CAG|RSG|PH|EMR,MKC|MDLZ|CAG|TSN|KHC,NWS|WDAY|FDS|NKE|COHR,0.0,0.0,0.0,0.13333333333333333,0.21666666666666665,0.0
SNA,Industrial Machinery & Supplies & Components,CTAS|BR|FDX|UPS|BG,SWK|IEX|OTIS|XYL|PNR,MKC|FOXA|RCL|TSN|HPQ,0.0,0.0,0.0,0.0,0.0,0.0
SNDK,"Technology Hardware, Storage & Peripherals",LITE|WDC|MU|STX|COHR,HPQ|AAPL|WDC|STX|HPE,DUK|WDAY|LMT|GEV|ODFL,0.4,0.2,0.0,0.06666666666666667,0.06666666666666667,0.0
SNPS,Application Software,ALGN|TRMB|ALLE|ADSK|APH,PTC|INTU|APP|FICO|ADSK,SOLV|LII|SPGI|BG|KDP,0.0,0.0,0.0,0.0,0.04,0.02
SO,Electric Utilities,WMT|BKNG|JPM|BX|WM,CEG|VST|EVRG|FE|DUK,IR|PNR|FIX|SPG|HPQ,0.0,0.0,0.0,0.009523809523809523,0.014285714285714285,0.0
SPGI,Financial Exchanges & Data,CPRT|LIN|VTRS|EQIX|VLO,FDS|MCO|ICE|MSCI|COIN,TSN|GLW|RCL|SNPS|GEN,0.0,0.0,0.0,0.0,0.2,0.0
STE,Health Care Equipment,SRE|MNST|COO|CPAY|KDP,ISRG|GEHC|IDXX|SYK|PODD,VRSN|HPE|CHTR|DLR|WDC,0.0,0.2,0.0,0.02,0.0,0.0
STX,"Technology Hardware, Storage & Peripherals",WDC|KEYS|FIX|GLW|LRCX,HPQ|NTAP|HPE|SNDK|WDC,GEN|GEV|XYL|MDLZ|BA,0.2,0.2,0.0,0.0,0.12484848484848485,0.03333333333333333
SWK,Industrial Machinery & Supplies & Components,AON|ISRG|TROW|ADP|EME,HUBB|FTV|PNR|PH|IR,CHRW|MAS|TPR|STLD|MSFT,0.0,0.0,0.0,0.0,0.0,0.0
