ticker,gics_sub_industry,embedding_peers,benchmark_peers,random_peers,embedding_direct_rate,benchmark_direct_rate,random_direct_rate,embedding_jaccard,benchmark_jaccard,random_jaccard
TXN,Semiconductors,EME|STLD|GLW|TDG|XYL,NVDA|AMD|AVGO|INTC|ON,AXON|DLR|APD|DVN|RVTY,0.0,0.2,0.0,0.0,0.055384615384615386,0.0
TXT,Aerospace & Defense,RVTY|APTV|CDNS|EQIX|UAL,RTX|BA|GD|NOC|GE,INTC|REGN|BMY|IDXX|CTVA,0.0,0.0,0.0,0.0,0.0,0.0
TYL,Application Software,ADP|UNH|MSCI|HPQ|RSG,CDNS|TRMB|PTC|SNPS|FICO,IDXX|WFC|SBUX|XOM|AXON,0.0,0.0,0.2,0.0,0.02857142857142857,0.025
V,Transaction & Payment Processing Services,MA|BR|FISV|LHX|TEL,FIS|PYPL|CPAY|XYZ|JKHY,AVY|AAPL|COIN|UNP|APTV,0.2,0.0,0.0,0.06493506493506493,0.13833333333333334,0.05
VRTX,Biotechnology,MRNA|INCY|LLY|MRK|COR,ABBV|GILD|REGN|MRNA|INCY,DDOG|CTSH|NDAQ|A|D,0.2,0.2,0.0,0.06666666666666667,0.0,0.0
VST,Electric Utilities,TRGP|NRG|D|LNT|BG,EXC|CEG|EVRG|LNT|ES,HAS|MMM|PCAR|TGT|VRSK,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
VTRS,Pharmaceuticals,BAX|SOLV|GILD|PFE|REGN,ZTS|PFE|LLY|MRK|BMY,COF|XOM|LHX|ADSK|JKHY,0.2,0.2,0.0,0.0,0.16666666666666666,0.0
WAT,Life Sciences Tools & Services,ZBH|ABBV|COO|SYK|KLAC,TECH|A|IQV|TMO|DHR,AON|UNH|DXCM|BR|PPL,0.0,0.4,0.0,0.016666666666666666,0.03484848484848485,0.0
WDAY,Application Software,INTU|CRM|COIN|HPQ|CTSH,ADBE|PLTR|ORCL|INTU|CRM,IP|INTU|AZO|FICO|VRSN,0.2,0.2,0.0,0.08636363636363636,0.08636363636363636,0.0
WDC,"Technology Hardware, Storage & Peripherals",SNDK|LMT|EME|TEL|HII,NTAP|STX|HPQ|HPE|SNDK,BMY|TSN|CIEN|XYL|STLD,0.2,0.4,0.0,0.0,0.0,0.0
WEC,Electric Utilities,D|SO|EVRG|ATO|PPL,FE|EVRG|EXC|DUK|LNT,TKO|GPN|CTAS|PNC|VLTO,0.2,0.0,0.0,0.13333333333333333,0.2,0.0
XYL,Industrial Machinery & Supplies & Components,WY|MPWR|ETN|TXN|EME,OTIS|FTV|IR|SNA|PNR,MKC|GEHC|GPN|HLT|JKHY,0.0,0.0,0.0,0.0,0.0,0.0
XYZ,Transaction & Payment Processing Services,COIN|APP|VRSK|WDAY|HPE,V|FISV|JKHY|GPN|MA,BA|INCY|PSA|TYL|FANG,0.0,0.0,0.0,0.0,0.0,0.0
ZBH,Health Care Equipment,IDXX|BAX|REGN|IEX|GILD,BAX|EW|DXCM|SYK|IDXX,TRGP|BLK|EVRG|MNST|CF,0.0,0.2,0.0,0.0,0.0,0.0
ZTS,Pharmaceuticals,CTAS|PM|UNH|DXCM|PKG,BMY|LLY|MRK|VTRS|PFE,WDAY|NOC|C|SO|ABBV,0.0,0.0,0.0,0.0,0.0,0.0
