view,year,sector,dominant_theme,dominant_label,dominant_share,n_tickers
network,2018,Information Technology,theme_17,TMO / CHRW / APH / PCAR,0.11940298507462686,67
network,2018,Materials,theme_7,TPL / DE / XYL / NRG,0.16666666666666666,24
network,2018,Real Estate,theme_6,EQR / EQT / EOG / ERIE,0.16666666666666666,30
network,2018,Utilities,theme_16,ATO / AES / MGM / EIX,0.16666666666666666,30
network,2019,Communication Services,theme_23,TMUS / CHTR / SATS / KO,0.3333333333333333,21
network,2019,Consumer Discretionary,theme_34,TRV / TFC / TSCO / TSLA,0.15217391304347827,46
network,2019,Consumer Staples,theme_19,VRSN / PNC / HUM / HRL,0.22857142857142856,35
network,2019,Energy,theme_7,TPL / DE / XYL / NRG,0.23809523809523808,21
network,2019,Financials,theme_29,APA / APO / AOS / ARE,0.14864864864864866,74
network,2019,Health Care,theme_5,BK / CNC / TROW / WTW,0.14285714285714285,56
network,2019,Industrials,theme_17,TMO / CHRW / APH / PCAR,0.14864864864864866,74
network,2019,Information Technology,theme_17,TMO / CHRW / APH / PCAR,0.11940298507462686,67
network,2019,Materials,theme_7,TPL / DE / XYL / NRG,0.16666666666666666,24
network,2019,Real Estate,theme_6,EQR / EQT / EOG / ERIE,0.16129032258064516,31
network,2019,Utilities,theme_16,ATO / AES / MGM / EIX,0.16666666666666666,30
network,2020,Communication Services,theme_23,TMUS / CHTR / SATS / KO,0.30434782608695654,23
network,2020,Consumer Discretionary,theme_34,TRV / TFC / TSCO / TSLA,0.15217391304347827,46
network,2020,Consumer Staples,theme_19,VRSN / PNC / HUM / HRL,0.22857142857142856,35
network,2020,Energy,theme_7,TPL / DE / XYL / NRG,0.23809523809523808,21
network,2020,Financials,theme_29,APA / APO / AOS / ARE,0.14864864864864866,74
network,2020,Health Care,theme_5,BK / CNC / TROW / WTW,0.14285714285714285,56
network,2020,Industrials,theme_17,TMO / CHRW / APH / PCAR,0.14666666666666667,75
network,2020,Information Technology,theme_13,NVDA / CRWD / AMD / FTNT,0.13043478260869565,69
network,2020,Materials,theme_35,PM / MAS / HST / MAR,0.15384615384615385,26
network,2020,Real Estate,theme_6,EQR / EQT / EOG / ERIE,0.16129032258064516,31
network,2020,Utilities,theme_16,ATO / AES / MGM / EIX,0.16666666666666666,30
network,2021,Communication Services,theme_23,TMUS / CHTR / SATS / KO,0.30434782608695654,23
network,2021,Consumer Discretionary,theme_34,TRV / TFC / TSCO / TSLA,0.14583333333333334,48
network,2021,Consumer Staples,theme_19,VRSN / PNC / HUM / HRL,0.22857142857142856,35
network,2021,Energy,theme_7,TPL / DE / XYL / NRG,0.23809523809523808,21
network,2021,Financials,theme_29,APA / APO / AOS / ARE,0.14864864864864866,74
network,2021,Health Care,theme_5,BK / CNC / TROW / WTW,0.14285714285714285,56
network,2021,Industrials,theme_17,TMO / CHRW / APH / PCAR,0.14285714285714285,77
network,2021,Information Technology,theme_13,NVDA / CRWD / AMD / FTNT,0.12857142857142856,70
network,2021,Materials,theme_35,PM / MAS / HST / MAR,0.15384615384615385,26
network,2021,Real Estate,theme_6,EQR / EQT / EOG / ERIE,0.16129032258064516,31
network,2021,Utilities,theme_16,ATO / AES / MGM / EIX,0.16666666666666666,30
network,2022,Communication Services,theme_23,TMUS / CHTR / SATS / KO,0.30434782608695654,23
network,2022,Consumer Discretionary,theme_34,TRV / TFC / TSCO / TSLA,0.14583333333333334,48
network,2022,Consumer Staples,theme_19,VRSN / PNC / HUM / HRL,0.22857142857142856,35
network,2022,Energy,theme_7,TPL / DE / XYL / NRG,0.22727272727272727,22
network,2022,Financials,theme_29,APA / APO / AOS / ARE,0.14473684210526316,76
network,2022,Health Care,theme_5,BK / CNC / TROW / WTW,0.14285714285714285,56
network,2022,Industrials,theme_17,TMO / CHRW / APH / PCAR,0.14285714285714285,77
network,2022,Information Technology,theme_13,NVDA / CRWD / AMD / FTNT,0.1267605633802817,71
network,2022,Materials,theme_35,PM / MAS / HST / MAR,0.15384615384615385,26
network,2022,Real Estate,theme_6,EQR / EQT / EOG / ERIE,0.16129032258064516,31
network,2022,Utilities,theme_16,ATO / AES / MGM / EIX,0.16666666666666666,30
network,2023,Communication Services,theme_23,TMUS / CHTR / SATS / KO,0.30434782608695654,23
network,2023,Consumer Discretionary,theme_34,TRV / TFC / TSCO / TSLA,0.14583333333333334,48
network,2023,Consumer Staples,theme_19,VRSN / PNC / HUM / HRL,0.22857142857142856,35
network,2023,Energy,theme_7,TPL / DE / XYL / NRG,0.22727272727272727,22
network,2023,Financials,theme_29,APA / APO / AOS / ARE,0.14473684210526316,76
network,2023,Health Care,theme_5,BK / CNC / TROW / WTW,0.14035087719298245,57
network,2023,Industrials,theme_17,TMO / CHRW / APH / PCAR,0.14285714285714285,77
network,2023,Information Technology,theme_13,NVDA / CRWD / AMD / FTNT,0.1267605633802817,71
network,2023,Materials,theme_35,PM / MAS / HST / MAR,0.15384615384615385,26
network,2023,Real Estate,theme_6,EQR / EQT / EOG / ERIE,0.16129032258064516,31
network,2023,Utilities,theme_16,ATO / AES / MGM / EIX,0.16129032258064516,31
network,2024,Communication Services,theme_23,TMUS / CHTR / SATS / KO,0.30434782608695654,23
network,2024,Consumer Discretionary,theme_34,TRV / TFC / TSCO / TSLA,0.14583333333333334,48
network,2024,Consumer Staples,theme_19,VRSN / PNC / HUM / HRL,0.2222222222222222,36
network,2024,Energy,theme_7,TPL / DE / XYL / NRG,0.22727272727272727,22
network,2024,Financials,theme_29,APA / APO / AOS / ARE,0.14473684210526316,76
network,2024,Health Care,theme_5,BK / CNC / TROW / WTW,0.14035087719298245,57
network,2024,Industrials,theme_17,TMO / CHRW / APH / PCAR,0.14102564102564102,78
network,2024,Information Technology,theme_13,NVDA / CRWD / AMD / FTNT,0.1267605633802817,71
network,2024,Materials,theme_35,PM / MAS / HST / MAR,0.15384615384615385,26
network,2024,Real Estate,theme_6,EQR / EQT / EOG / ERIE,0.16129032258064516,31
network,2024,Utilities,theme_16,ATO / AES / MGM / EIX,0.16129032258064516,31
network,2025,Communication Services,theme_23,TMUS / CHTR / SATS / KO,0.30434782608695654,23
network,2025,Consumer Discretionary,theme_34,TRV / TFC / TSCO / TSLA,0.14583333333333334,48
network,2025,Consumer Staples,theme_19,VRSN / PNC / HUM / HRL,0.2222222222222222,36
network,2025,Energy,theme_7,TPL / DE / XYL / NRG,0.22727272727272727,22
network,2025,Financials,theme_29,APA / APO / AOS / ARE,0.14473684210526316,76
network,2025,Health Care,theme_5,BK / CNC / TROW / WTW,0.13793103448275862,58
network,2025,Industrials,theme_17,TMO / CHRW / APH / PCAR,0.13924050632911392,79
network,2025,Information Technology,theme_13,NVDA / CRWD / AMD / FTNT,0.1267605633802817,71
network,2025,Materials,theme_35,PM / MAS / HST / MAR,0.15384615384615385,26
network,2025,Real Estate,theme_6,EQR / EQT / EOG / ERIE,0.16129032258064516,31
network,2025,Utilities,theme_16,ATO / AES / MGM / EIX,0.16129032258064516,31
network,2026,Communication Services,theme_23,TMUS / CHTR / SATS / KO,0.30434782608695654,23
network,2026,Consumer Discretionary,theme_34,TRV / TFC / TSCO / TSLA,0.14583333333333334,48
network,2026,Consumer Staples,theme_19,VRSN / PNC / HUM / HRL,0.2222222222222222,36
network,2026,Energy,theme_7,TPL / DE / XYL / NRG,0.22727272727272727,22
network,2026,Financials,theme_29,APA / APO / AOS / ARE,0.14473684210526316,76
network,2026,Health Care,theme_5,BK / CNC / TROW / WTW,0.13793103448275862,58
network,2026,Industrials,theme_17,TMO / CHRW / APH / PCAR,0.13924050632911392,79
network,2026,Information Technology,theme_17,TMO / CHRW / APH / PCAR,0.125,72
network,2026,Materials,theme_35,PM / MAS / HST / MAR,0.15384615384615385,26
network,2026,Real Estate,theme_6,EQR / EQT / EOG / ERIE,0.16129032258064516,31
network,2026,Utilities,theme_16,ATO / AES / MGM / EIX,0.16129032258064516,31
