ticker,gics_sub_industry,embedding_peers,benchmark_peers,random_peers,embedding_direct_rate,benchmark_direct_rate,random_direct_rate,embedding_jaccard,benchmark_jaccard,random_jaccard
TSN,Packaged Foods & Meats,CAG|KHC|MDLZ|SJM|HRL,KHC|HRL|MDLZ|MKC|CAG,WDC|AIG|JPM|DLR|IBM,0.0,0.0,0.0,0.4666666666666666,0.36666666666666664,0.0
TXN,Semiconductors,COHR|MPWR|KEYS|AVGO|INTC,NVDA|AMD|AVGO|INTC|ON,AXON|DLR|APD|DVN|RVTY,0.2,0.2,0.0,0.04871794871794872,0.055384615384615386,0.0
TXT,Aerospace & Defense,INTC|TEL|FOX|NWS|TDG,RTX|BA|GD|NOC|GE,INTC|REGN|BMY|IDXX|CTVA,0.0,0.0,0.0,0.0,0.0,0.0
TYL,Application Software,CRM|EPAM|CTSH|INTU|CIEN,CDNS|TRMB|PTC|SNPS|FICO,IDXX|WFC|SBUX|XOM|AXON,0.0,0.0,0.2,0.06,0.02857142857142857,0.025
V,Transaction & Payment Processing Services,GPN|FISV|DASH|J|PH,FIS|PYPL|CPAY|XYZ|JKHY,AVY|AAPL|COIN|UNP|APTV,0.2,0.0,0.0,0.073015873015873,0.13833333333333334,0.05
VRTX,Biotechnology,INCY|MRNA|BMY|LLY|DXCM,ABBV|GILD|REGN|MRNA|INCY,DDOG|CTSH|NDAQ|A|D,0.2,0.2,0.0,0.0,0.0,0.0
VST,Electric Utilities,CEG|COIN|NWS|FOX|WEC,EXC|CEG|EVRG|LNT|ES,HAS|MMM|PCAR|TGT|VRSK,0.0,0.0,0.0,0.16666666666666666,0.0,0.06666666666666667
VTRS,Pharmaceuticals,BAX|GEHC|FOX|NWS|COR,ZTS|PFE|LLY|MRK|BMY,COF|XOM|LHX|ADSK|JKHY,0.0,0.2,0.0,0.0,0.16666666666666666,0.0
WAT,Life Sciences Tools & Services,MU|A|SNDK|BLK|SOLV,TECH|A|IQV|TMO|DHR,AON|UNH|DXCM|BR|PPL,0.2,0.4,0.0,0.029946524064171122,0.03484848484848485,0.0
WDAY,Application Software,CTSH|EPAM|CRM|INTU|PLTR,ADBE|PLTR|ORCL|INTU|CRM,IP|INTU|AZO|FICO|VRSN,0.2,0.2,0.0,0.11969696969696968,0.08636363636363636,0.0
WDC,"Technology Hardware, Storage & Peripherals",SNDK|FOX|NWS|STX|CDW,NTAP|STX|HPQ|HPE|SNDK,BMY|TSN|CIEN|XYL|STLD,0.4,0.4,0.0,0.0,0.0,0.0
WEC,Electric Utilities,FOX|NWS|CEG|VST|WM,FE|EVRG|EXC|DUK|LNT,TKO|GPN|CTAS|PNC|VLTO,0.0,0.0,0.0,0.0,0.2,0.0
XYL,Industrial Machinery & Supplies & Components,VLTO|PNR|FOX|NWS|PH,OTIS|FTV|IR|SNA|PNR,MKC|GEHC|GPN|HLT|JKHY,0.0,0.0,0.0,0.0,0.0,0.0
XYZ,Transaction & Payment Processing Services,DASH|COIN|FOX|NWS|CTSH,V|FISV|JKHY|GPN|MA,BA|INCY|PSA|TYL|FANG,0.0,0.0,0.0,0.0,0.0,0.0
ZBH,Health Care Equipment,MDT|BAX|SYK|VTRS|GRMN,BAX|EW|DXCM|SYK|IDXX,TRGP|BLK|EVRG|MNST|CF,0.2,0.2,0.0,0.0,0.0,0.0
ZTS,Pharmaceuticals,PFE|PG|TMO|BMY|POOL,BMY|LLY|MRK|VTRS|PFE,WDAY|NOC|C|SO|ABBV,0.0,0.0,0.0,0.0,0.0,0.0
